Word,Frequency
kunshan,7
experiential,2
projectbased,4
crossdisciplinary,3
gaining,17
prominence,3
enduring,8
belief,6
virtue,3
nurture,14
impart,1
unmistakable,5
embrace,8
interdisciplinary,9
mits,1
ashoka,1
universitys,15
seminars,2
blend,2
silo,1
societal,9
debate,9
narrowly,2
produce,28
disconnected,1
unite,2
rooted,17
shaped,16
smarter,21
fairer,6
kinder,1
john,10
quelch,1
executive,40
vicechancellor,2
american,13
distinguished,4
zach,1
fredman,1
chair,14
stick,1
fiscal,83
stimulus,12
mirror,2
composition,1
rebalancing,7
proceeding,1
economist,17
eagerly,3
awaiting,1
clues,2
conference,136
robin,2
xing,13
chief,59
morgan,4
stanley,3
policymakers,53
revive,4
confidence,94
pressures,18
stillweak,1
correction,6
property,60
estate,6
adjustment,17
prices,62
construction,43
decline,14
consumption,223
slight,2
slowdown,6
contrast,19
solid,43
external,61
relatively,22
fairly,1
steady,42
booming,8
bad,2
negotiations,12
stabilized,2
slightly,5
weaker,5
wont,4
steep,1
given,36
supplycentric,1
tool,53
sets,18
lever,4
plenary,10
session,43
par,6
midlevel,1
goldman,3
sachs,3
phrasing,1
implies,3
approximately,18
suggests,22
sessions,59
frontload,1
bonds,15
directions,8
watching,3
underground,8
pipelines,14
huge,17
spending,62
storage,38
grids,18
highlighted,80
shifts,22
reassured,1
bolstered,6
sentiment,13
risen,14
entrepreneurs,34
lie,8
flat,2
kept,6
saying,34
tops,2
complete,52
upstream,10
midstream,3
downstream,11
drawing,23
active,36
believed,3
forceful,1
deflationary,4
start,31
moderately,9
ratio,16
stuck,2
quarter,45
intensified,15
scope,13
tradein,19
deals,3
cover,14
types,17
entertainment,18
consumed,5
repeatedly,13
implementation,53
front,22
expects,8
basis,21
cuts,7
reserve,4
requirement,11
reductions,4
accommodate,7
launched,73
investigations,2
discovery,21
fictitious,1
names,13
copied,2
database,10
inserted,2
documents,16
triggering,6
bureaucratic,3
oversight,35
procedural,2
integrity,17
controversy,2
jiwei,1
lin,24
guorui,1
wenshu,1
yanan,2
jiang,21
yiyun,1
appeared,4
expert,28
evaluators,1
multimilliondollar,1
procurement,12
hubei,6
users,98
noticed,4
matched,3
exact,1
sequence,2
entries,8
circulated,1
baidus,3
library,14
checks,8
surfaced,1
contexts,7
fined,2
minor,2
liaoning,9
recipients,2
winners,6
calligraphy,4
singing,3
awards,6
improbable,3
ubiquity,2
earned,4
nickname,2
internets,1
busiest,2
canceled,1
apologies,1
pledged,19
hold,18
responsible,24
parties,28
initial,14
explanations,5
blamed,2
errors,2
staff,16
agencies,21
allegedly,2
used,72
paperwork,3
proper,3
verification,13
commentators,3
goes,15
negligence,1
peoples,106
sharply,9
worded,1
commentaries,1
calling,35
scandal,1
symptom,1
formalism,1
performed,5
substance,2
ignored,5
widespread,16
identities,2
raised,19
dong,24
guangzhoubased,1
lawyer,2
litigation,3
bidding,2
violates,2
cited,11
breaches,3
law,94
requires,44
panels,4
selected,19
random,2
pools,9
penalty,2
mandates,4
factual,1
accuracy,15
action,80
dereliction,2
duty,5
severe,14
cases,54
criminal,5
charges,1
bid,7
evaluation,19
lists,9
conceal,1
collusive,1
tendering,1
constitute,7
crime,4
rigging,1
dismissing,1
employee,13
error,4
inadequate,5
verifiable,2
authenticity,4
publicized,2
traceable,3
recommended,4
independent,34
urged,25
crosscheck,1
flag,3
anomalies,2
repeated,7
appearances,1
signature,6
carries,16
urging,12
servants,1
contractors,3
regard,9
review,37
firewall,2
boxticking,1
exercise,14
dongchao,1
argued,12
forgery,5
overly,4
prioritizes,10
scrutiny,9
substantive,10
processes,34
exhaustive,1
redundant,5
cumbersome,2
appears,8
thorough,2
surface,5
conceals,1
substantial,19
fraud,11
perfunctory,1
formalistic,1
excessively,2
intricate,3
waste,6
incentives,28
misconduct,3
streamlined,6
outcomes,38
greenlighting,2
h,31
approved,23
cautioned,9
tuesday,66
short,40
expectations,42
citing,25
persistent,13
cybersecurity,26
comments,14
came,43
ship,6
statement,28
welcome,13
blackwell,3
considered,11
highpowered,3
tu,11
xinquan,2
viewed,18
purchase,8
depend,22
circumstances,8
sensitive,21
summoned,3
alleged,6
concerning,6
sold,10
baseless,3
vary,4
type,11
institutionsome,1
proceed,5
purchases,7
cautious,8
ukbased,5
present,49
competitors,9
competitorsa,1
interprets,3
strict,10
certainly,7
ceiling,6
vigorously,3
solely,17
cuda,3
wang,131
yu,24
lei,18
xiaoxun,1
zhihua,1
story,30
sharpening,5
anchor,16
lan,9
foan,3
highlevel,41
selfstrengthening,1
carried,13
underpin,10
lans,1
piece,4
clearest,4
signals,33
wrote,5
play,38
unlocking,16
household,39
income,35
tax,29
transferpayment,1
cultivating,22
subsidies,36
interestrate,1
alongside,67
specialpurpose,3
ultralong,4
treasury,11
underscored,19
peoplecentered,23
invested,9
sustain,16
represents,25
qiao,1
baoyun,1
tilt,3
stresses,7
expect,18
stabilize,21
tian,4
lihui,1
nankai,7
wings,2
logic,32
stance,14
accommodative,18
assessment,22
macro,11
noneconomic,1
foresight,7
effectiveness,10
countercyclical,3
combo,1
punch,3
hedge,2
uncertainties,17
boosting,24
lowincome,7
equipmentupgrade,1
generate,40
attract,24
applied,23
tasks,58
evolve,35
selecting,2
teams,30
horse,3
playing,23
larger,21
biomedicine,16
metis,1
techbio,1
nanodelivery,1
secured,11
beijingbased,10
healthcare,103
translation,20
illustrating,1
observers,11
supportive,22
managing,24
alex,3
muscatelli,1
sovereign,13
fitch,1
ratings,2
ramped,1
consumersupport,1
trumps,7
conditionally,1
approve,2
artificialintelligence,1
semiconductors,32
attention,44
eased,4
unchanged,13
indispensable,14
aichipmakers,1
washingtons,9
controls,27
firmly,30
revenues,7
unavoidably,1
hit,15
sales,61
restricted,4
reentry,1
vital,26
restoring,5
explains,9
willing,13
partially,4
episode,5
understood,6
context,26
places,34
dualuse,2
transactional,4
exception,4
block,8
shipments,12
blackwellseries,1
architecture,40
intact,3
intentions,3
washington,30
allows,34
billions,6
dollars,5
revenue,65
popular,15
exportlicensing,1
motivations,1
succeed,7
predetermined,1
allowed,12
watchdogs,1
subsequently,3
energyconsumption,2
inefficiency,1
vulnerabilities,6
especially,68
serving,37
securitysensitive,1
reluctant,1
counterparts,8
sustainability,46
datasecurity,1
hs,1
political,128
meets,6
necessary,29
stumbled,1
compete,13
outperform,1
priceperformance,1
balance,35
assurance,1
direct,43
chinesemade,2
suppliers,11
recognize,14
strictly,8
regulated,3
welcoming,3
dependent,6
single,63
vendor,1
aligned,20
thus,19
administrations,5
temporarily,5
sinous,2
alter,1
meeting,143
fundamental,43
tighten,3
intersection,8
aichip,1
strive,15
winwin,23
select,3
buyers,8
kingdombased,1
compute,3
device,10
programming,5
bank,61
mainlands,6
forecast,24
strongerthanexpected,5
quarters,10
december,20
edition,12
wednesday,50
adb,4
upward,8
net,19
percentage,16
points,43
exceeding,21
dollar,2
volume,13
nonus,1
easing,10
uschina,6
diversification,6
strategies,37
newenergy,6
base,73
additionally,19
outweigh,1
weaknesses,9
projection,3
lifted,3
outlook,38
pacific,9
reduced,26
following,36
conclusion,4
respectively,20
underpinned,14
continued,60
weakened,3
weighed,2
inventory,4
destocking,1
albeit,1
moderating,11
remained,21
robust,43
tariffs,26
upturn,1
concluded,18
pacifics,1
fundamentals,8
underpinning,5
clouded,1
historic,18
albert,1
park,34
partly,12
weigh,2
meteoric,1
workforce,20
excel,2
word,3
web,10
browsers,4
colleagues,2
write,6
code,21
vs,8
trips,6
invisible,10
chauffeurs,1
robotaxis,3
framing,7
justified,2
expenditures,2
usually,6
reserved,4
accept,8
revisiting,1
historical,33
distinction,2
worker,7
philosophical,3
assumptions,6
trilliondollar,1
forecasts,7
fears,2
valuation,13
bubble,2
enthusiasm,6
rests,6
perform,12
addressable,1
rival,10
steve,2
bicycle,2
amplify,4
capabilities,139
replacing,12
description,4
primarily,28
class,5
frame,7
correct,8
acting,8
assumption,3
gpus,4
airelated,30
hitting,3
billiondollar,2
valuations,6
generating,28
fiction,1
projections,5
useful,7
reminder,2
purpose,6
attracted,16
massive,33
speculation,3
followed,12
painful,1
returns,19
failed,8
match,18
investor,18
optimism,9
case,32
book,16
prediction,6
proved,11
transformative,16
hallmarks,2
scarce,7
input,7
abundant,17
systemwide,3
reorganizations,1
achieve,83
diffusion,4
depends,29
jagged,1
unexpectedly,1
difficulty,6
reliably,3
slows,3
highstakes,6
determine,11
objectives,19
evaluate,6
correctness,1
vague,2
leftover,1
uniqueness,1
determines,5
someone,6
decide,5
tolerable,1
tradeoffs,2
aigenerated,55
output,53
accepted,5
rejected,5
frontline,6
person,8
behaves,1
skilled,7
performing,6
autonomously,7
diminish,1
radically,2
benchmark,14
toolmakers,1
magnitude,1
implicitly,1
assume,5
latter,7
evidence,16
dynamics,19
price,48
capture,27
outrun,1
curves,1
patterns,24
slower,5
uneven,18
innovations,42
organizations,50
illustrates,10
toolversuswork,1
divide,29
shows,35
displacement,7
domain,7
appear,10
aiexposed,1
occupations,3
entrylevel,4
find,26
harder,12
complementarity,7
increases,8
reinforcing,22
eliminating,4
regulation,54
automate,5
aggressively,3
savings,5
justify,1
regulators,20
consider,7
premature,1
automation,32
misaligned,3
unverifiable,1
overreliance,1
collide,1
function,23
safely,6
cleareyed,3
reading,21
measured,13
adaptation,18
conflate,1
acknowledge,6
invest,26
investigation,16
google,11
search,16
breaking,7
blocs,10
adequately,2
paying,7
publishers,10
creators,29
eus,4
interested,5
googles,1
uses,18
youtube,7
investigating,2
imposed,13
placing,12
disadvantage,1
teresa,1
ribera,2
commissions,1
probe,5
commitment,78
protecting,18
videos,13
opt,1
summaries,2
displayed,6
potentially,13
obscuring,2
summary,2
fewer,12
clicks,1
site,13
advertising,9
reuters,3
quoted,3
spokesperson,3
stifling,2
europeans,2
deserve,4
remarkable,24
nation,31
bloc,4
remunerate,1
upload,4
barred,4
series,37
probes,1
undertaken,3
facing,23
fines,2
guilty,1
criticized,2
giants,12
elon,7
musks,5
x,22
euros,3
secretary,29
marco,1
rubio,1
amounted,3
attack,3
commended,1
highlighting,41
approaches,29
representatives,35
gathered,10
weeklong,2
discussions,30
sensory,2
gallery,2
palace,14
museum,19
multisensory,1
guarantee,8
explored,10
forbidden,1
privilege,4
honor,10
happiness,6
creator,8
sandra,1
michel,5
adviser,5
seychelles,1
artworks,2
reward,4
disabled,4
contribution,22
speaking,24
wellbeing,23
noting,43
considerable,9
success,39
craig,2
douglas,3
officer,23
jamaicas,1
acknowledged,4
notable,21
reallife,3
digitalization,30
policymaking,10
normally,5
brain,10
emphasizing,17
rut,1
noboa,1
dominican,1
republic,11
expressed,32
practices,33
thereby,20
participants,58
fuzhou,2
xiamen,11
fujian,7
food,35
observance,1
guo,12
jiakun,3
spokesman,6
attached,3
respecting,8
embarked,3
conforms,1
times,47
suits,1
participant,8
engaging,13
extensive,19
calculated,3
tight,4
pushed,7
homegrown,11
full,62
stack,5
raising,19
twists,1
bans,10
approvals,5
selfreliant,3
keeping,16
retain,10
options,8
happens,4
revolutionizing,2
forge,9
connections,18
transcending,3
examines,2
misuse,14
generative,41
nonconsensual,7
deepfake,8
pornography,8
might,11
begin,17
everyday,16
photo,12
woman,3
shares,13
unaware,2
nightmare,1
posting,2
ignites,1
barrage,1
indecent,4
images,45
generated,36
bulk,5
saved,3
silently,2
cataloged,1
strangers,2
waiting,5
scrutinized,2
eyes,9
pictures,3
image,23
wasnt,1
male,2
student,27
hong,114
kong,96
accused,7
females,1
grafting,1
mostly,3
screenshots,1
onto,11
nude,1
photographs,1
victims,17
suspects,1
contained,2
photos,7
secondary,16
close,41
friends,13
consultations,9
kongs,13
existing,48
intimate,7
imagery,4
distributing,1
isnt,6
offense,1
recourse,1
criminally,1
liable,1
incident,3
became,19
prominent,17
faceswapping,6
abuse,7
fertile,4
serious,9
crimes,2
wanting,2
mainland,14
drew,11
actress,6
zhengrong,2
cloned,1
footage,6
blowing,1
comment,5
blocked,4
profile,3
admits,2
prove,7
alarming,2
examples,13
seemingly,2
emerge,9
unscathed,1
survey,15
kingdom,23
england,3
wales,3
admitted,2
sexual,11
andor,1
knew,3
percentconducted,1
policecommissioned,1
consultancy,8
crest,1
advisory,19
four,78
respondents,7
nothing,4
wrong,5
neutral,5
august,9
attorneys,2
curb,12
spread,14
blocking,3
undress,1
apps,9
nudify,1
heroes,3
computergenerated,1
fake,13
deepfakes,6
grave,1
harm,16
decency,1
dignity,9
says,43
massachusetts,3
attorney,1
andrea,1
joy,1
campbell,1
violence,8
doris,1
chong,11
tszwai,1
registered,20
rainlily,5
kongbased,3
combating,2
female,3
handled,11
hotline,7
calls,35
onestop,6
psychological,2
aid,12
commissioned,8
coordinators,1
removal,7
swamped,1
pleas,1
eight,22
figures,27
modest,5
acts,11
disregard,1
consent,9
respect,24
troubling,2
publiclyshared,1
synthesized,2
exposed,9
parts,26
unknown,1
youngaccording,1
sought,4
s,19
manipulation,11
occurs,2
produced,23
arent,2
compared,24
survivors,1
leaking,1
stunned,1
stumble,1
lodge,1
police,19
stop,13
immediately,7
seek,25
court,27
delete,2
grounds,7
voyeurism,1
either,12
option,12
desperate,2
clue,1
begun,13
circulating,2
fear,7
victim,1
adjust,9
caseschong,1
difficulties,7
wellsuited,2
involving,21
hku,1
regardless,11
purposeshe,1
notes,14
enacting,1
considering,9
shifting,35
perception,19
affects,2
turned,11
greeted,2
joke,2
incomplete,2
seriously,5
terror,2
circulation,24
misconceptions,1
completely,6
overlooked,6
covered,5
timely,12
manner,19
publicize,1
furthermore,13
stepped,5
compulsory,4
sex,1
clarify,1
constitutes,2
advises,2
worry,4
approaching,5
feelings,1
deny,2
entire,46
identifying,11
ranking,14
copyright,23
infringement,13
liang,9
zheng,42
vicedean,1
tackling,2
initially,10
disinformation,5
threaten,8
shifted,18
concern,12
reputations,1
nevertheless,5
user,22
low,20
thwart,1
trace,6
origins,3
dissemination,13
viable,7
obtain,4
obligation,3
ministries,5
labeling,12
embed,10
markers,1
watermarks,2
materialsunlike,1
conventional,15
ones,20
machinereadable,1
synthetic,7
subsequent,4
consolation,1
judicial,14
proceedings,1
researchers,38
trigger,3
mechanism,34
identify,32
material,11
text,14
restrict,6
keywords,2
adapted,2
visual,16
near,17
warns,2
costly,6
stakeholders,12
phase,37
limit,8
functions,23
prevents,1
later,21
spiral,3
legally,4
infringements,5
responsibilities,22
judgments,5
motives,2
causedfor,1
celebritys,1
swapped,1
livestream,3
initiates,1
profits,13
liability,13
distributors,1
chiefly,1
accountable,4
principles,37
judges,9
duties,1
obligations,2
detailed,14
lag,5
constantly,7
produces,13
unforeseen,1
regulating,5
doesnt,5
provisions,10
portrait,5
reputation,3
forming,12
flood,2
believing,3
losing,4
pointing,5
existed,2
television,14
responsibly,4
continually,5
literacy,13
keeps,7
stay,32
skeptical,1
contact,6
writer,9
amberwuchinadailyhkcom,1
retreating,1
protectionism,20
blocbased,3
rivalries,5
charting,6
course,16
defined,28
opening,70
envisions,5
contrasts,1
capitals,4
treated,12
weapons,7
bridges,6
grant,4
treatment,26
leastdeveloped,1
underscore,8
leverage,40
equitable,21
volatility,23
amplified,5
maneuvers,1
tariff,11
battles,1
blockades,2
sweeping,7
sanctions,3
deliberate,13
supplychain,10
disruptions,9
defended,1
imperatives,2
routine,7
statecraft,2
allies,27
fragmentation,33
unseen,2
turbulence,9
stabilizing,27
buffer,4
shocks,15
stagnation,4
nuanced,1
retains,4
steadiness,1
incidental,1
readiness,15
disseminate,1
opensource,61
stark,4
comparable,4
frequently,10
locked,5
paywalls,2
licensing,8
regimes,5
debates,9
derisking,9
doubling,8
modernizing,3
simultaneously,16
inviting,7
premise,3
culminate,1
confrontation,26
unless,6
weaponize,2
wealthy,3
anchored,12
circle,1
clubs,2
politicized,3
abstract,7
diplomacy,23
tide,1
unilateralism,12
threatens,4
paralyze,1
underscoring,21
alliances,10
securitydriven,1
groupings,3
away,17
rulemaking,7
narrower,1
interestled,1
unsettling,2
shrinking,6
widening,10
imbalances,6
advocacy,2
genuine,13
counterweight,1
argues,2
neither,11
coalitions,5
convenience,12
dominated,9
polycentric,2
orderly,20
powers,19
lens,5
crucially,6
unilateral,8
aimed,32
zerosum,11
slogans,2
battleground,1
greatpower,2
rivalry,15
balanced,23
openingup,50
liberalization,6
opposite,2
greener,7
presence,25
sovereignty,40
respond,37
sliding,1
deep,60
structure,26
maya,1
majueran,1
sri,1
lanka,1
pioneering,11
dedicated,48
licheng,1
xidian,1
successfully,21
demonstrated,18
restoration,13
lab,16
uploading,5
corner,5
mural,6
chaoyuan,1
assembly,22
gods,1
yongle,1
yuncheng,2
shanxi,2
accurately,17
damaged,2
seconds,7
almost,16
indistinguishable,2
naked,1
achievement,9
relic,3
injecting,9
shaanxis,4
diagnosis,14
diagnostic,12
endtoend,8
damage,7
detection,11
automated,26
overcoming,5
inefficient,5
gao,4
zihan,1
secondyear,3
doctoral,5
electronic,18
versions,4
artifacts,5
blue,4
purple,1
colors,1
peeling,1
fading,2
mildew,2
cracks,2
severity,1
supplementation,1
mineral,4
pigments,1
